workerid,proliferate.condition,button_rt,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
3001,foobar,82246,True,B,,,,awMBFij9Yo8w2nA5K,0.0-3.0-0.4,6,[],B,,,"[{'role': 'speaker', 'text': 'The one I said the left triangle looks like a tail', 'playerId': 'tFxPDpxwB3TJg5B8c'}, {'role': 'speaker', 'text': ""Diamond head The bottom point connects to the point of two different triangles The right one doesn't connect to anything The left one attaches to a pentagon base"", 'playerId': 'tFxPDpxwB3TJg5B8c'}]",246029,,11,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.4,,[],,,,,246950,,12,spr-buttons,feedback,[],
3001,foobar,5327,True,F,,,,4tr7Qqex9u9SjERvu,0.0-3.0-0.5,2,[],F,,,"[{'role': 'speaker', 'text': 'large body sitting guy', 'playerId': '4i47mQtM48dX6Ziyu'}, {'role': 'speaker', 'text': 'knees up, feet to left', 'playerId': '4i47mQtM48dX6Ziyu'}]",252278,,13,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.5,,[],,,,,253187,,14,spr-buttons,feedback,[],
3001,foobar,15734,True,A,,,,G74GhYGrsaxrsfYxf,0.0-3.0-0.6,10,[],A,,,"[{'role': 'speaker', 'text': 'dinosaur carrying square on shoulder', 'playerId': 'G7t4KfQdMhBApqMvT'}]",268921,,15,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.6,,[],,,,,269839,,16,spr-buttons,feedback,[],
3001,foobar,50296,False,H,,,,S229J9M75mRCjm23C,0.0-3.0-0.7,8,[],J,,,"[{'role': 'speaker', 'text': 'diamond on the head in the centre with the bottom turning to the right', 'playerId': 'z3Sm7qarDfdfnz8RN'}, {'role': 'speaker', 'text': 'diamond in the centre then what looks like shoulders', 'playerId': 'z3Sm7qarDfdfnz8RN'}, {'role': 'speaker', 'text': 'then straight down both sides', 'playerId': 'z3Sm7qarDfdfnz8RN'}]",320136,,17,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.7,,[],,,,,321048,,18,spr-buttons,feedback,[],
3001,foobar,11237,True,C,,,,7iF9MxsD2YYEcq3uq,0.0-3.0-0.8,9,[],C,,,"[{'role': 'speaker', 'text': 'both hands in the air to the sides', 'playerId': 'SpSp42ZaBDB3pmoEx'}, {'role': 'speaker', 'text': 'no legs', 'playerId': 'SpSp42ZaBDB3pmoEx'}, {'role': 'listener', 'text': 'almost like a goalkeeper saving a goal', 'playerId': 'v7mArTXRTqKrndoDF'}, {'role': 'speaker', 'text': 'they are leaning left', 'playerId': 'SpSp42ZaBDB3pmoEx'}]",332285,,19,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.8,,[],,,,,333190,,20,spr-buttons,feedback,[],
3001,foobar,18795,False,F,,,,y8EQv9bh29FEwLNLN,0.0-3.0-0.9,4,[],H,,,"[{'role': 'speaker', 'text': 'Sleeping man', 'playerId': '3mBgfxKADNCYjGtuz'}]",351986,,21,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.9,,[],,,,,352897,,22,spr-buttons,feedback,[],
3001,foobar,8702,True,E,,,,QTLcapnjShjWX3s4t,0.0-3.0-0.10,3,[],E,,,"[{'role': 'speaker', 'text': 'two triangles on a square head', 'playerId': '7ycbvgZt9bc9A7AJj'}]",361600,,23,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.10,,[],,,,,362514,,24,spr-buttons,feedback,[],
3001,foobar,66512,False,A,,,,AdiA5JEZBKJ4F5r4i,0.0-3.0-0.11,7,[],D,,,"[{'role': 'speaker', 'text': 'facing to the left, rhino, head back, arms up to the right, both legs facing left', 'playerId': 'Jm5k7ECi4X8Fbcv5Y'}]",429026,,25,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.11,,[],,,,,429942,,26,spr-buttons,feedback,[],
3001,foobar,13247,True,K,,,,APb85jFMnKTvtxB9Q,0.0-3.0-0.12,5,[],K,,,"[{'role': 'speaker', 'text': 'Kneeling Pointing to right Two diamonds as head Left upward tick on garment', 'playerId': '8EKHajAZMvmFinexJ'}]",443189,,27,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.12,,[],,,,,444097,,28,spr-buttons,feedback,[],
3001,foobar,20292,False,E,,,,XaYo7mGCsyJKW3w4Z,0.0-3.0-0.13,6,[],B,,,"[{'role': 'speaker', 'text': 'mouse ears on a diamond head', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'speaker', 'text': 'the ears are both triangles', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'listener', 'text': 'can you give me some more info', 'playerId': '4SANPkdDamcrCs5p5'}, {'role': 'speaker', 'text': 'the diamond head is on two triangles', 'playerId': 'NYD7GMoHm3TagmyTN'}]",464390,,29,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.13,,[],,,,,465305,,30,spr-buttons,feedback,[],
3001,foobar,9763,False,D,,,,hu2zy5uGrN4qJ7qqe,0.0-3.0-0.14,2,[],F,,,"[{'role': 'speaker', 'text': ""arms and feet pointing left, looks like he's reading a book"", 'playerId': 'xwCpnpj4eoCiFYeCE'}, {'role': 'speaker', 'text': 'nothing on right side', 'playerId': 'xwCpnpj4eoCiFYeCE'}]",475069,,31,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.14,,[],,,,,475982,,32,spr-buttons,feedback,[],
3001,foobar,10441,False,F,,,,4eigY5GthWZfxug8D,0.0-3.0-0.15,3,[],E,,,"[{'role': 'speaker', 'text': 'sad man with poncho', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'speaker', 'text': 'feet pointing left', 'playerId': 'T8RuPGkjXkXWtsHrf'}, {'role': 'listener', 'text': 'knees up', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'sad boi', 'playerId': 'W2FcmbCnXZFmMLy9v'}]",486423,,33,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.15,,[],,,,,487343,,34,spr-buttons,feedback,[],
3001,foobar,15267,True,K,,,,s3guGBwvgJRQvf9vF,0.0-3.0-0.16,5,[],K,,,"[{'role': 'speaker', 'text': ""Woman kneeling holding tray to right with heels up Two squares heads'"", 'playerId': 'NtboANZQQGp7vhzos'}]",502613,,35,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.16,,[],,,,,503521,,36,spr-buttons,feedback,[],
3001,foobar,20327,False,J,,,,znKKpRy5yMqbmRwJs,0.0-3.0-0.17,0,[],G,,,"[{'role': 'speaker', 'text': 'Unfinished rectangle on bottom, box on top in diamond shape', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",523849,,37,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.17,,[],,,,,524764,,38,spr-buttons,feedback,[],
3001,foobar,37068,False,K,,,,JmgdhSKRPPxDKvprr,0.0-3.0-0.18,2,[],F,,,"[{'role': 'speaker', 'text': 'facing right, kneeling in prayer position, straight back, small triangle upper back', 'playerId': 'TFvBbKSS8eN9KxxHD'}, {'role': 'listener', 'text': 'feet up back', 'playerId': 'fnpWjeJ5eoBme4DLX'}, {'role': 'speaker', 'text': 'feet up back', 'playerId': 'TFvBbKSS8eN9KxxHD'}, {'role': 'listener', 'text': 'knees pointed', 'playerId': 'fnpWjeJ5eoBme4DLX'}, {'role': 'speaker', 'text': 'yes knees pointed', 'playerId': 'TFvBbKSS8eN9KxxHD'}]",561833,,39,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.18,,[],,,,,562744,,40,spr-buttons,feedback,[],
3001,foobar,27737,True,L,,,,omQAFChFFHAuAbPT3,0.0-3.0-0.19,1,[],L,,,"[{'role': 'speaker', 'text': 'facing right', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'speaker', 'text': 'in prayer pose', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'speaker', 'text': 'arms to right', 'playerId': 'faazMWGBB5FbpcYAT'}, {'role': 'listener', 'text': 'feet or no feet', 'playerId': 'GT3oEBtgrN342i2eN'}, {'role': 'speaker', 'text': 'no feet visible', 'playerId': 'faazMWGBB5FbpcYAT'}]",590482,,41,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.19,,[],,,,,591399,,42,spr-buttons,feedback,[],
3001,foobar,19579,True,C,,,,47tccL2hHpmjgZT8o,0.0-3.0-0.20,9,[],C,,,"[{'role': 'speaker', 'text': ""Okay so to make this quick, this quick, this was the first one, it's a Olympic RUNNER passaging the line but this time going left"", 'playerId': 'EvFdP2G2k6NiphcPW'}, {'role': 'speaker', 'text': 'they have both arms in the air like celebrating', 'playerId': 'EvFdP2G2k6NiphcPW'}, {'role': 'listener', 'text': 'and no legs', 'playerId': 'SrQC27xLPE3vw8aJF'}, {'role': 'speaker', 'text': 'No legs zuda', 'playerId': 'EvFdP2G2k6NiphcPW'}]",610979,,43,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.20,,[],,,,,611890,,44,spr-buttons,feedback,[],
3001,foobar,21692,True,G,,,,9AyhLQe5bddaES2Af,0.0-3.0-0.21,0,[],G,,,"[{'role': 'speaker', 'text': 'it looks like the person is dancing, elbow and arm up to the side', 'playerId': 'er3qDMxvSydmzvqDy'}, {'role': 'speaker', 'text': 'legs are apart', 'playerId': 'er3qDMxvSydmzvqDy'}]",633582,,45,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.21,,[],,,,,634494,,46,spr-buttons,feedback,[],
3001,foobar,20342,True,L,,,,JnYAkqq7mqk9Gxdse,0.0-3.0-0.22,1,[],L,,,"[{'role': 'speaker', 'text': 'facing right **original** man praying', 'playerId': 'KgdEYahjHpGSFCw4r'}]",654837,,47,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.22,,[],,,,,655743,,48,spr-buttons,feedback,[],
3001,foobar,19565,False,I,,,,6TPknLpCmx5X9X572,0.0-3.0-0.23,6,[],B,,,"[{'role': 'speaker', 'text': 'A person with triangles for his body ice skating', 'playerId': 'QdpCSDuYmuT3niXiK'}]",675308,,49,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.23,,[],,,,,676227,,50,spr-buttons,feedback,[],
3001,foobar,55012,True,G,,,,znKKpRy5yMqbmRwJs,0.0-3.0-0.24,0,[],G,,,"[{'role': 'speaker', 'text': 'Looks like an abstract painting, the only one there that does Two triangles on the right the box on the top on the left and then a backwards L on the left', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",731241,,51,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.24,,[],,,,,732146,,52,spr-buttons,feedback,[],
3001,foobar,7119,False,I,,,,vb35TJcSHPpKxAzJo,0.0-3.0-0.25,6,[],B,,,"[{'role': 'speaker', 'text': 'the ice skater', 'playerId': 'z8enMeDQgujo5sq5j'}]",739266,,53,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.25,,[],,,,,740181,,54,spr-buttons,feedback,[],
3001,foobar,16455,False,G,,,,8ukdn7m9ypXhxpPR4,0.0-3.0-0.26,5,[],K,,,"[{'role': 'speaker', 'text': 'the dancing image long horizontal bottom faced to the right hands and one leg is on the right sticking out', 'playerId': 'HjETYsPdB49PboNEN'}, {'role': 'listener', 'text': 'flamenco haha', 'playerId': 'ygaSc6oZ2uhyiDKbr'}, {'role': 'listener', 'text': 'long horizontal rhombus on bottom left', 'playerId': 'EMSuSGAopPJ95mMrJ'}, {'role': 'listener', 'text': 'looks like a proposal', 'playerId': 'ygaSc6oZ2uhyiDKbr'}]",756637,,55,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.26,,[],,,,,757543,,56,spr-buttons,feedback,[],
3001,foobar,12116,True,J,,,,MyRbvfzsvHgTGSNRY,0.0-3.0-0.27,8,[],J,,,"[{'role': 'speaker', 'text': 'Okay, this is the one where the square diamond is balanced on the long, flat surface', 'playerId': 'GqKpYNiW2MfTGTTbN'}, {'role': 'listener', 'text': 'the left side of the person is one large rectangle', 'playerId': 'Gp6brrd7obJTAq5ar'}, {'role': 'listener', 'text': 'it looks like a diamond on a very long flat top of the rectangle', 'playerId': 'Gp6brrd7obJTAq5ar'}]",769659,,57,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.27,,[],,,,,770576,,58,spr-buttons,feedback,[],
3001,foobar,6458,False,K,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.28,6,[],B,,,"[{'role': 'speaker', 'text': 'seal!', 'playerId': '9DEoh9BWkZFYxhECs'}]",777035,,59,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.28,,[],,,,,777942,,60,spr-buttons,feedback,[],
3001,foobar,5671,True,H,,,,8rdFCKG2CvuTrLnAM,0.0-3.0-0.29,4,[],H,,,"[{'role': 'speaker', 'text': 'Man with no arms and legs', 'playerId': 'sXCiFPWdDG3oRZb4u'}]",783613,,61,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.29,,[],,,,,784526,,62,spr-buttons,feedback,[],
3001,foobar,5388,False,E,,,,Tg2JqdT9ugXdkqWsC,0.0-3.0-0.30,0,[],G,,,"[{'role': 'speaker', 'text': 'This one looks like a a guy wearing a bunny head, square head, two triangles are ears looking down to the right', 'playerId': '7ZT3RAxSFjc39CDXe'}, {'role': 'speaker', 'text': 'Body is sitting down', 'playerId': '7ZT3RAxSFjc39CDXe'}, {'role': 'speaker', 'text': 'Or look for a square with two triangles on top', 'playerId': '7ZT3RAxSFjc39CDXe'}]",789915,,63,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.30,,[],,,,,790822,,64,spr-buttons,feedback,[],
3001,foobar,27037,True,A,,,,3AkQAYjgybC5xKfov,0.0-3.0-0.31,10,[],A,,,"[{'role': 'speaker', 'text': 'Guy on one leg, facing the left, head tilted back', 'playerId': 'D4Qs3dPH4woAmLper'}, {'role': 'speaker', 'text': 'Arms look like an up arrow', 'playerId': 'D4Qs3dPH4woAmLper'}]",817860,,65,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.31,,[],,,,,818769,,66,spr-buttons,feedback,[],
3001,foobar,12425,True,C,,,,FDXJ7stbQxKCkcKzv,0.0-3.0-0.32,9,[],C,,,"[{'role': 'speaker', 'text': 'Figure almost looks shot dead', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'Diamond head', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'both arms raised', 'playerId': 'mywQnZtzE6E5yzwkE'}, {'role': 'listener', 'text': 'two arms up', 'playerId': 'Gebor7AaNSy3bp4Ch'}, {'role': 'speaker', 'text': 'Two arms raised up', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'leaning left', 'playerId': 'SFa7XF9tfzsrWHsR9'}, {'role': 'speaker', 'text': 'No legs', 'playerId': 'qs9igjQTnJt7wfpyq'}]",831194,,67,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.32,,[],,,,,832106,,68,spr-buttons,feedback,[],
3001,foobar,15068,False,K,,,,vuZBGuCBS5f9ibvk7,0.0-3.0-0.33,11,[],I,,,"[{'role': 'speaker', 'text': 'looks like johnny 5 person holding out something to the right Back left side pointing up', 'playerId': 'yyyzhfLtfEXgbF8XH'}]",847176,,69,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.33,,[],,,,,848092,,70,spr-buttons,feedback,[],
3001,foobar,30510,False,L,,,,R5N7KGPfkvFs36q7g,0.0-3.0-0.34,5,[],K,,,"[{'role': 'speaker', 'text': 'facing right , squatting down bent knees and straight head holding something in front', 'playerId': 'A9zvmfSXi5NeBmM9z'}]",878602,,71,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.34,,[],,,,,879510,,72,spr-buttons,feedback,[],
3001,foobar,6008,False,H,,,,MR4xnrE8c4oCHmZX2,0.0-3.0-0.35,11,[],I,,,"[{'role': 'speaker', 'text': 'swaddled baby', 'playerId': 'QpXS5v3i8j6KhSQrr'}]",885519,,73,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.35,,[],,,,,886429,,74,spr-buttons,feedback,[],
3001,foobar,39668,True,J,,,,93ZvRh5AYPNeTJxjv,0.0-3.0-0.36,8,[],J,,,"[{'role': 'speaker', 'text': 'Straight back', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'speaker', 'text': 'triangle foot', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'speaker', 'text': 'to the right', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'listener', 'text': 'what position', 'playerId': 'EigvT8eA8dqhuxwk6'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'speaker', 'text': 'standing', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'listener', 'text': 'straight edge on left Back', 'playerId': 'eJA6FpeTKabMYR8rb'}, {'role': 'listener', 'text': 'one triangle hand', 'playerId': '5a7w57CMsYw6nbJgN'}, {'role': 'speaker', 'text': 'left', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'speaker', 'text': 'one hand yes', 'playerId': 'dyTDDFiSuSCvwZD9b'}, {'role': 'listener', 'text': 'straight back', 'playerId': '5a7w57CMsYw6nbJgN'}]",926098,,75,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.36,,[],,,,,927009,,76,spr-buttons,feedback,[],
3001,foobar,13524,False,B,,,,oXTMu3q59e3nffGz3,0.0-3.0-0.37,11,[],I,,,"[{'role': 'speaker', 'text': 'angel', 'playerId': 'LTS4YALfJnHNGsMfu'}, {'role': 'speaker', 'text': 'hera - seal has got a little tail flick on left side', 'playerId': 'LTS4YALfJnHNGsMfu'}]",940534,,77,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.37,,[],,,,,941440,,78,spr-buttons,feedback,[],
3001,foobar,4825,False,D,,,,3Sj3XTKmk9Rqe4Bim,0.0-3.0-0.38,5,[],K,,,"[{'role': 'speaker', 'text': 'priest or pope', 'playerId': 'xGudhNiRmy2YuaHzK'}]",946265,,79,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.38,,[],,,,,947182,,80,spr-buttons,feedback,[],
3001,foobar,16088,True,H,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.39,4,[],H,,,"[{'role': 'speaker', 'text': 'straight up body but curves to the right slightly at the bottom', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'no arms or legs', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'do they look like they are going to do the splits', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'listener', 'text': 'hands out in front of it', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'listener', 'text': 'the metapod one', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'speaker', 'text': 'no hands, no arms', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'legs', 'playerId': 'y9i8sGWvbi53Zby2v'}, {'role': 'speaker', 'text': 'Almost hexagon body, but has a bit at the bottom right', 'playerId': 'HaYEtB56fe33ZSXjw'}]",963271,,81,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.39,,[],,,,,964190,,82,spr-buttons,feedback,[],
3001,foobar,9687,True,F,,,,qvcePeQSJ7k2HTcJt,0.0-3.0-0.40,2,[],F,,,"[{'role': 'speaker', 'text': 'slumped man', 'playerId': 'arByDDp6uQRRyQPdZ'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'arByDDp6uQRRyQPdZ'}, {'role': 'speaker', 'text': 'knees up', 'playerId': 'arByDDp6uQRRyQPdZ'}, {'role': 'speaker', 'text': 'toes up', 'playerId': 'arByDDp6uQRRyQPdZ'}]",973877,,83,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.40,,[],,,,,974797,,84,spr-buttons,feedback,[],
3001,foobar,2423,False,I,,,,XJWjbBteCLNDAtjaR,0.0-3.0-0.41,10,[],A,,,"[{'role': 'speaker', 'text': 'balancing on one leg, leg out', 'playerId': 'REH8sf5fLW24xLJLe'}]",977221,,85,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.41,,[],,,,,978136,,86,spr-buttons,feedback,[],
3001,foobar,7991,False,E,,,,t3d4LuHZFazCzHhYq,0.0-3.0-0.42,0,[],G,,,"[{'role': 'speaker', 'text': 'Rabbit', 'playerId': 'MEzLvjsPcEa2JLSwn'}]",986128,,87,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.42,,[],,,,,987048,,88,spr-buttons,feedback,[],
3001,foobar,10169,False,C,,,,3Sj3XTKmk9Rqe4Bim,0.0-3.0-0.43,5,[],K,,,"[{'role': 'speaker', 'text': 'looks like an angel with arms outstretched', 'playerId': 'xGudhNiRmy2YuaHzK'}]",997217,,89,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.43,,[],,,,,998130,,90,spr-buttons,feedback,[],
3001,foobar,7010,False,I,,,,iHNnNCnSAx2TYjDhf,0.0-3.0-0.44,6,[],B,,,"[{'role': 'speaker', 'text': 'This is like someone in a chicken outfit', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'speaker', 'text': 'or doing woga', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': ""does it look like he's doing a karate kick to the right"", 'playerId': 'fj5hYTYAfRdgfohsG'}, {'role': 'speaker', 'text': 'diamond head, then the chicken beak facing left', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': 'Does it have two triangles going left', 'playerId': 'ghuYrBDccmDDZc3QK'}, {'role': 'speaker', 'text': 'looks like a tail or someone standing on one leg with the other leg up behind them', 'playerId': '2ub9Fg5YrCita2F2y'}, {'role': 'listener', 'text': 'looks like a dinosaur :)', 'playerId': 'SLXXsJaRnhy9QdfeY'}, {'role': 'speaker', 'text': 'yes 2 triangles going left', 'playerId': '2ub9Fg5YrCita2F2y'}]",1005141,,91,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.44,,[],,,,,1006061,,92,spr-buttons,feedback,[],
3001,foobar,10042,False,D,,,,ajePseikJxYBmnFiL,0.0-3.0-0.45,11,[],I,,,"[{'role': 'speaker', 'text': 'Standing, facing left, arms out in front', 'playerId': 'AiCEjp8prCmGRkAok'}]",1016103,,93,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.45,,[],,,,,1017014,,94,spr-buttons,feedback,[],
3001,foobar,16215,False,G,,,,of4gY8Bu37PbmkPee,0.0-3.0-0.46,8,[],J,,,"[{'role': 'speaker', 'text': 'bottom is straight', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'small triangle hanging bottom left', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'top has a square', 'playerId': 'HGiZGbRSXTDaGdsfH'}]",1033230,,95,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.46,,[],,,,,1034138,,96,spr-buttons,feedback,[],
3001,foobar,24324,False,B,,,,TswNa6hfiGwkWHMgB,0.0-3.0-0.47,7,[],D,,,"[{'role': 'speaker', 'text': 'girl with triangle hat on back of net with palms and feet extended', 'playerId': 'BCjiqev2Kt7Lze3nQ'}, {'role': 'speaker', 'text': '*neck', 'playerId': 'BCjiqev2Kt7Lze3nQ'}, {'role': 'speaker', 'text': 'She has her hands out in front of her', 'playerId': 'BCjiqev2Kt7Lze3nQ'}]",1058462,,97,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.47,,[],,,,,1059372,,98,spr-buttons,feedback,[],
3001,foobar,8894,False,L,,,,HQFFuFvRujP3TicZT,0.0-3.0-0.48,3,[],E,,,"[{'role': 'speaker', 'text': 'shape is bent at the knees with a v shape on the right side', 'playerId': 'voQ3MHuBEzvoDt2pu'}, {'role': 'speaker', 'text': 'the shape looks like its crouching', 'playerId': 'voQ3MHuBEzvoDt2pu'}]",1068266,,99,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.48,,[],,,,,1069176,,100,spr-buttons,feedback,[],
3001,foobar,19911,True,F,,,,6ikro5aNu98qHGGFL,0.0-3.0-0.49,2,[],F,,,"[{'role': 'speaker', 'text': 'figure sitting down leg in front of him knee up facing left diamond head', 'playerId': 'Mm4ut74JJKd55WcMT'}]",1089088,,101,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.49,,[],,,,,1090007,,102,spr-buttons,feedback,[],
3001,foobar,8249,True,L,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.50,1,[],L,,,"[{'role': 'speaker', 'text': 'kneeling in zig zag pose hands pointing right', 'playerId': 'yN5pFmHQdR2zzStyt'}]",1098257,,103,spr-buttons,selection,[],
3001,foobar,,,,,,,,0.0-3.0-1.50,,[],,,,,1099163,,104,spr-buttons,feedback,[],
3001,foobar,22447,True,G,,,,hZ2XNN9DzrhuXEEKk,0.0-3.0-0.51,0,[],G,,,"[{'role': 'speaker', 'text': 'two arms to right like a fan dance', 'playerId': 'eTvCDLo3A5r4i5B6B'}, {'role': 'speaker', 'text': 'head falling off to left', 'playerId': 'eTvCDLo3A5r4i5B6B'}, {'role': 'speaker', 'text': 'wearing a skirt out to left', 'playerId': 'eTvCDLo3A5r4i5B6B'}, {'role': 'speaker', 'text': 'little shoulder under head points to left', 'playerId': 'eTvCDLo3A5r4i5B6B'}]",1121611,,105,spr-buttons,selection,[],
